name,acqua | g,calcio | g,carboidrati | g,colesterolo | g,ferro | g,fibre alimentari | g,fosforo | g,grassi | g,grassi monoinsaturi | g,grassi polinsaturi | g,grassi saturi | g,magnesio | g,manganese | g,potassio | g,proteine | g,rame | g,selenio | g,sodio | g,valore calorico | kcal,vitamina a | g,vitamina b1 | g,vitamina b11 | g,vitamina b12 | g,vitamina b2 | g,vitamina b3 | g,vitamina b5 | g,vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e | g,vitamina k | g,zinco | g,zuccheri | g,category
focaccia inglese mcdonalds,35.734261388353744,0.28725512536338466,43.67520836354346,0.0,0.0031073270772481515,2.5894392310401257,0.11807842893542975,7.7683176931203795,1.8989221027627592,3.97047348759486,1.5536635386240756,0.02261443595108377,0.0005178878462080252,0.12601937591061946,9.149351949675113,0.00017262928206934175,0.0,0.5178878462080252,279.65943695233364,0.0,0.0005178878462080252,0.00017262928206934175,0.0,0.0003452585641386835,0.004660990615872228,0.0005178878462080252,0.00017262928206934175,0.0,0.0,0.0005178878462080252,0.0,0.0008631464103467088,2.5894392310401257,Fast Food
condimento base di olio e aceto,47.34553519143793,0.0,2.491870273233576,0.0,0.0,0.0,0.0,49.837405464671505,14.95122163940145,24.295735164027356,9.344513524625906,0.0,0.0,0.00809857838800912,0.0,0.0,0.0006229675683083937,0.3114837841541969,448.53664918204356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004360772978158756,0.0006229675683083937,0.0,2.491870273233576,Salse e condimenti
pancake,53.70741482965933,0.22231128924515706,28.85771543086173,0.05985303941215765,0.0018704074816299266,0.0,0.16138944555778226,9.886439545758183,2.404809619238477,4.542418169672679,2.137608550434202,0.016299265197060788,0.00026720106880427527,0.13413493653974615,6.412825651302606,0.00026720106880427527,0.00026720106880427527,0.5344021376085505,229.79291917167671,0.00026720106880427527,0.00026720106880427527,0.00026720106880427527,0.00026720106880427527,0.00026720106880427527,0.001603206412825651,0.0005344021376085505,0.00026720106880427527,0.00026720106880427527,0.0,0.0,0.0,0.0005344021376085505,0.0,Pasticceria e prodotti da forno
topping alle arachidi mcdonalds,0.6062412537069128,0.04647849611752998,16.368513850086643,0.0,0.001515603134267282,0.0,0.36778636058219377,53.450270535159476,25.967333700446094,14.145629253161301,8.386337342945628,0.19500760327572364,0.002020804179023043,0.6405949247503046,28.291258506322603,0.00040416083580460855,0.0,0.0,646.6573372873737,0.0,0.00010104020895115214,0.00020208041790230428,0.0,0.00010104020895115214,0.016671634476940103,0.0010104020895115218,0.0007072814626580649,0.0,0.0,0.008285297133994474,0.0,0.00282912585063226,4.243688775948391,Frutta secca e semi
insalata mista con gamberetti,89.3737083204245,0.025052687139748096,2.804881002923452,0.0761780181475801,0.0003824837731259251,0.0,0.06820960620745667,1.0837040238567879,0.3187364776049377,0.1912418865629626,0.2549891820839501,0.016064318471288856,6.374729552098752e-05,0.17148022495145646,6.1834876655357895,6.374729552098752e-05,6.374729552098752e-05,0.1912418865629626,45.26057981990114,0.0,6.374729552098752e-05,6.374729552098752e-05,6.374729552098752e-05,6.374729552098752e-05,0.0005099783641679003,0.00019124188656296254,6.374729552098752e-05,0.003888585026780239,0.0,0.0,0.0,0.0005099783641679003,0.0,Lattuga e insalate
muffin ai mirtilli,23.96105452016528,0.04558444518470468,53.766268679395274,0.02980521415922998,0.0011688319278129404,1.1688319278129409,0.14435074308489815,15.779231025474699,5.259743675158234,7.012991566877644,2.9220798195323514,0.009935071386409994,0.0005844159639064702,0.1145455289256682,4.675327711251763,0.0005844159639064702,0.0005844159639064702,0.2922079819532352,374.026216900141,0.0005844159639064702,0.0005844159639064702,0.0005844159639064702,0.0005844159639064702,0.0005844159639064702,0.0011688319278129404,0.0005844159639064702,0.0005844159639064702,0.0011688319278129404,0.0005844159639064702,0.0017532478917194106,0.0005844159639064702,0.0005844159639064702,32.727293978762326,Pasticceria e prodotti da forno
mamey albicocca di santo domingo,83.84196462197883,0.010702984925690705,12.163005425758074,0.0,0.0006782772401887772,2.920041000134736,0.010702984925690705,0.4828414252191296,0.19543581496964765,0.08047357086985492,0.1379546929197513,0.015565887851111938,0.0,0.0457089882540776,0.4828414252191296,8.04735708698549e-05,1.1496224409979272e-05,0.011496224409979277,49.54872720701067,0.0,2.299244881995855e-05,1.1496224409979272e-05,0.0,3.448867322993782e-05,0.0003908716299392953,0.00010346601968981348,9.19697952798342e-05,0.01361152970141546,0.0,0.0,0.0,9.19697952798342e-05,0.0,Frutta tropicale ed esotica
radici bianche,94.43197779561714,0.02672603145158976,2.5736178434864208,0.0,0.0007918824133804371,1.385794223415765,0.027715884468315303,0.09898530167255463,0.049492650836277324,0.049492650836277324,0.049492650836277324,0.008908677150529919,9.898530167255464e-05,0.27715884468315305,1.0888383183981012,9.898530167255464e-05,9.898530167255464e-05,0.049492650836277324,13.857942234157651,0.0,9.898530167255464e-05,9.898530167255464e-05,0.0,9.898530167255464e-05,0.00029695590501766384,0.00019797060334510928,9.898530167255464e-05,0.02870573748504085,0.0,0.0,0.0,9.898530167255464e-05,0.0,Verdure
cavolo riccio crudo,84.8432058374537,0.15145190384838536,8.89120629557685,0.0,0.0015069841178943814,0.0,0.0928302216622939,0.9041904707366288,0.07534920589471909,0.3013968235788764,0.07534920589471909,0.047469999713673015,0.0006027936471577526,0.4957977747872516,4.370253941893706,0.0015069841178943814,0.00015069841178943816,0.07534920589471909,49.73047589051459,0.0,0.00015069841178943816,0.00015069841178943816,0.0,0.00015069841178943816,0.0010548888825260671,0.00015069841178943816,0.0003013968235788763,0.12116152307870832,0.0,0.0,0.0007534920589471907,0.0006027936471577526,0.0,Verdure
macinato di pollo cotto,64.7512898584137,0.007989569835200218,0.0,0.10676609242461584,0.0009142293841273881,0.0,0.2334464857817456,10.891254402213233,4.849390646240927,2.0669533902010517,3.1004300853015767,0.0279436198713719,3.974910365771253e-05,0.6754565184555089,23.21347653610411,7.949820731542506e-05,3.974910365771253e-05,0.07949820731542505,188.41075133755737,0.0,0.00011924731097313755,3.974910365771253e-05,3.974910365771253e-05,0.00031799282926170023,0.0070753404510728295,0.0013117204207045133,0.0005564874512079753,0.0,0.0,0.0003974910365771253,3.974910365771253e-05,0.0019079569755702007,0.0,Pollame e volatili
pan di zenzero,28.43472993188027,0.07211706866781227,50.001167609683186,0.032555705284326684,0.002884682746712492,0.0,0.054946338032618884,16.621267254867213,7.280389789322003,4.258341197527964,4.258341197527964,0.07115550775224146,0.000686829225407736,0.4463016306699468,3.9836095073648687,0.00013736584508154722,0.00013736584508154722,0.2747316901630945,361.27217256446914,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.001785755986060114,0.0004120975352446416,0.00013736584508154722,0.00013736584508154722,0.0,0.0,0.0,0.0004120975352446416,0.0,Caramelle e dolciumi
mortadella,59.71337579617835,0.013269639065817412,1.769285208775655,0.06502123142250532,0.0013269639065817411,0.0,0.12429228591648978,21.231422505307854,10.173389950460015,2.2116065109695686,7.961783439490447,0.014154281670205241,0.0004423213021939138,0.2494692144373673,15.48124557678698,0.0004423213021939138,0.0004423213021939138,1.3269639065817411,265.39278131634825,0.0,0.0004423213021939138,0.0004423213021939138,0.0004423213021939138,0.0004423213021939138,0.0035385704175513104,0.0004423213021939138,0.0004423213021939138,0.0,0.0,0.0,0.0,0.0026539278131634822,0.0,Salsicce e wurstel
foglie di coriandolo essiccate,5.446029844243546,1.2199106851105546,49.014268598191926,0.0,0.04356823875394838,10.892059688487096,0.4738045964491885,2.7230149221217737,2.7230149221217737,2.7230149221217737,2.7230149221217737,0.6807537305304434,0.005446029844243547,4.378607994771812,21.784119376974193,0.005446029844243547,0.005446029844243547,2.7230149221217737,272.3014922121774,0.0,0.005446029844243547,0.005446029844243547,0.0,0.005446029844243547,0.010892059688487095,0.0,0.005446029844243547,0.5554950441128417,0.0,0.005446029844243547,0.005446029844243547,0.005446029844243547,5.446029844243546,Erbe e spezie
carciofo crudo,80.91277349931744,0.04190790384555264,10.048964510034825,0.0,0.0011909883863744975,5.136137416240022,0.08575116381896385,0.14887354829681226,0.037218387074203066,0.037218387074203066,0.037218387074203066,0.05716744254597589,0.00022331032244521831,0.3525325623668513,3.1263445142330566,0.00022331032244521831,7.443677414840611e-05,0.07443677414840613,44.66206448904367,0.0,7.443677414840611e-05,7.443677414840611e-05,0.0,7.443677414840611e-05,0.0009676780639292793,0.00029774709659362444,7.443677414840611e-05,0.011165516122260915,0.0,0.00014887354829681222,7.443677414840611e-05,0.00044662064489043663,0.9676780639292794,Verdure
carne di vitello cotta,57.424264230555785,0.022141795093089403,0.0,0.1147041254496349,0.00115522409181336,0.0,0.2404310141086556,11.455972243815822,4.428359018617881,0.8182837317011301,4.283956007141212,0.026136945077277277,4.813433715889001e-05,0.32697655232033984,30.27649807294182,9.626867431778002e-05,4.813433715889001e-05,0.09626867431778002,232.48884847743872,0.0,4.813433715889001e-05,4.813433715889001e-05,4.813433715889001e-05,0.00033694036011223006,0.008038434305534631,0.0012514927661311404,0.00028880602295334003,0.0,0.0,0.00038507469727112014,4.813433715889001e-05,0.004765299378730111,0.0,Manzo e vitello
marshmallow,11.092623405435383,0.011092623405435384,66.55574043261231,0.0,0.011092623405435384,5.546311702717691,0.011092623405435384,5.546311702717691,5.546311702717691,5.546311702717691,5.546311702717691,0.011092623405435384,0.011092623405435384,0.011092623405435384,5.546311702717691,0.011092623405435384,0.011092623405435384,5.546311702717691,221.85246810870768,0.0,0.011092623405435384,0.011092623405435384,0.0,0.011092623405435384,0.011092623405435384,0.011092623405435384,0.011092623405435384,0.0,0.0,0.0,0.0,0.011092623405435384,44.370493621741545,Caramelle e dolciumi
spaghetti integrali cotti,64.33658712200544,0.014373067335767169,25.46086213764471,0.0,0.0010266476668405124,4.311920200730151,0.08528019952555188,0.5475454223149399,0.06844317778936747,0.20532953336810245,0.06844317778936747,0.028746134671534338,0.0013004203779979821,0.04216099751825037,5.133238334202561,0.00013688635557873496,6.844317778936748e-05,0.034221588894683734,119.09112935349941,0.0,0.00013688635557873496,6.844317778936748e-05,0.0,6.844317778936748e-05,0.0006844317778936749,0.0004106590667362049,6.844317778936748e-05,0.0,0.0,0.0002737727111574699,6.844317778936748e-05,0.0007528749556830424,0.7528749556830423,Pasta e tagliolini
halva,3.574271295439642,0.031756025740252214,58.15064453734495,0.0,0.00439910313284879,4.39910313284879,0.5841184128585784,20.758267908130225,7.835902455386907,8.110846401189955,3.986687214144216,0.20978223064772664,0.000824831837409148,0.17995081252809586,11.960061642432649,0.0010997757832121977,0.00013747197290152468,0.13747197290152469,450.90807111700104,0.0,0.000412415918704574,0.00013747197290152468,0.0,0.00013747197290152468,0.002749439458030494,0.00013747197290152468,0.00027494394580304936,0.00013747197290152468,0.0,0.0,0.0,0.0041241591870457405,0.0,Caramelle e dolciumi
foglie di barbabietola cotte,87.65098103514238,0.11217685959446903,5.3970596272612985,0.0,0.0018445646827348746,2.8693228398098047,0.04030715417828059,0.20495163141498607,0.034158605235831016,0.06831721047166202,0.034158605235831016,0.06688254905175711,0.00047822047330163417,0.8942722850740558,2.5277367874514947,0.0002732688418866481,6.831721047166202e-05,0.20495163141498607,26.64371208394819,0.0,0.00013663442094332404,6.831721047166202e-05,0.0,0.0002732688418866481,0.00047822047330163417,0.00034158605235831013,0.00013663442094332404,0.024525878559326662,0.0,0.0017762474722632126,0.00047822047330163417,0.00047822047330163417,0.6148548942449582,Verdure
pinoli essiccati 9151,16.5508109897385,0.033101621979477004,16.5508109897385,0.0,0.033101621979477004,16.5508109897385,0.033101621979477004,16.5508109897385,16.5508109897385,16.5508109897385,16.5508109897385,0.06620324395895401,0.033101621979477004,0.198609731876862,16.5508109897385,0.033101621979477004,0.0,16.5508109897385,331.01621979477,0.0,0.033101621979477004,0.033101621979477004,0.0,0.033101621979477004,0.033101621979477004,0.033101621979477004,0.033101621979477004,0.033101621979477004,0.0,0.0,0.0,0.033101621979477004,0.0,Frutta secca e semi
minestra al pomodoro,80.73416790141792,0.012960669094542007,15.188284095166415,0.0,0.0006075313638066566,1.0800557578785006,0.030984099554139482,0.472524394071844,0.13500696973481258,0.13500696973481258,0.13500696973481258,0.013973221367553102,0.0001350069697348126,0.5614939871270855,1.4850766670829385,6.75034848674063e-05,6.75034848674063e-05,0.4050209092044377,66.15341517005817,0.0,6.75034848674063e-05,0.0,0.0,6.75034848674063e-05,0.0008775453032762819,0.0,6.75034848674063e-05,0.012893165609674604,0.0,0.00033751742433703146,6.75034848674063e-05,0.00020251045460221886,8.235425153823568,Minestre
pesce ventosa cotto,74.4195558686353,0.09056949220217772,0.0,0.05331913653837884,0.0017042646382130222,0.0,0.2707346110989829,3.00275198161342,0.8927100485877735,1.0550209665128232,0.568088212737674,0.038224221171349215,0.0008115545896252485,0.4900978166746876,21.587352084031615,0.00024346637688757447,8.115545896252486e-05,0.04057772948126243,120.11007926453678,8.115545896252486e-05,8.115545896252486e-05,8.115545896252486e-05,8.115545896252486e-05,8.115545896252486e-05,0.0014607982613254475,0.0008927100485877735,0.00024346637688757447,0.0,0.0,0.0,0.0,0.0009738655075502981,0.0,Pesce e prodotti ittici
bistecca di spalla inferiore di manzo cotta,57.753706231755494,0.013923756695965584,0.0,0.106342968469664,0.003187632693511993,0.0,0.20573512676041994,10.337669915764591,5.00281242176188,0.5091357774359434,3.9624045287406027,0.021870702091596174,2.213633814938885e-05,0.30612342026789835,31.167964114339494,0.00011068169074694424,4.42726762987777e-05,0.06640901444816652,217.6002040084924,2.213633814938885e-05,6.640901444816653e-05,2.213633814938885e-05,2.213633814938885e-05,0.00024349971964327734,0.0039624045287406035,0.0007747718352286096,0.00033204507224083267,0.0,2.213633814938885e-05,8.85453525975554e-05,2.213633814938885e-05,0.0113116687943377,0.0,Manzo e vitello
olio di sardina,0.0,0.0,0.0,0.7049942176627516,0.0,0.0,0.0,99.29496023419037,33.614532409556176,31.655962093010224,29.697391776464272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.4765679835699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55481468964176e-05,0.0,0.0,0.0,0.0,Oli e grassi
ocra cotta,90.59278634293864,0.07536145359520623,4.404240794525039,0.0,0.00024468004414027997,2.4468004414027997,0.031319045649955836,0.18351003310521,0.030585005517535,0.030585005517535,0.030585005517535,0.03523392635620032,0.00030585005517534995,0.13212722383575118,1.8351003310520997,6.117001103506999e-05,6.117001103506999e-05,0.24468004414028,21.40950386227449,0.0,0.00012234002207013998,6.117001103506999e-05,0.0,6.117001103506999e-05,0.0008563801544909799,0.00018351003310521002,0.00018351003310521002,0.015965372880153268,0.0,0.00024468004414027997,6.117001103506999e-05,0.00042819007724549,2.3244604193326595,Verdure
muggine cotta,69.76341058000408,0.030627838791221305,0.0,0.06231914420713777,0.0013825066121037394,0.0,0.2413005771433373,4.7855998111283276,1.3825066121037393,0.9571199622256656,1.3825066121037393,0.03264842537814215,0.00010634666246951841,0.4529304354576789,24.566079030458752,0.00010634666246951841,0.00010634666246951841,0.05317333123475921,148.88532745732576,0.00010634666246951841,0.00010634666246951841,0.00010634666246951841,0.00010634666246951841,0.00010634666246951841,0.006274453085701587,0.0008507732997561473,0.0005317333123475921,0.0011698132871647026,0.0,0.0,0.0,0.0008507732997561473,0.0,Pesce e prodotti ittici
zucca acorn cotta,79.72954836190738,0.04232845945994141,14.03127425556816,0.0,0.000891619434300318,4.223460478264664,0.04331393357153649,0.14078201594215545,0.023463669323692576,0.04692733864738515,0.023463669323692576,0.041389912686993706,0.00023463669323692577,0.4204220269419236,1.0793287888898584,9.38546772947703e-05,4.692733864738515e-05,0.23463669323692574,53.966439444492934,0.0,0.00014078201594215544,4.692733864738515e-05,0.0,4.692733864738515e-05,0.0008446920956529327,0.00046927338647385154,0.0001877093545895406,0.01037094184107212,0.0,0.0,0.0,0.00014078201594215544,0.0,Verdure
rapa psoralea esculenta cotta,63.16363370411495,0.09574277108834267,27.92497490076661,0.0,0.0006648803547801575,6.648803547801575,0.018616649933844404,0.3324401773900787,0.0,0.0,0.0,0.04587674447983087,0.0006648803547801575,0.10039693357180378,1.3297607095603148,0.0006648803547801575,0.0,0.3324401773900787,119.67846386042835,0.0,0.0006648803547801575,0.0,0.0,0.0006648803547801575,0.0006648803547801575,0.0,0.0006648803547801575,0.001994641064340472,0.0,0.0,0.0,0.0006648803547801575,4.654162483461102,Verdure
sale,4.755564009891574,0.057066768118698874,0.0,0.0,0.009511128019783148,0.0,0.0,0.0,0.0,0.0,0.0,0.009511128019783148,0.009511128019783148,0.019022256039566296,0.0,0.009511128019783148,0.009511128019783148,95.11128019783148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009511128019783148,0.0,Erbe e spezie
apple dippers mcdonalds,87.58900588686443,0.0621219503937089,12.071089886929213,0.0,0.00014720841325523436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.578776374227324,0.00014720841325523436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773406505728615,0.0,0.00014720841325523436,0.0,0.0,9.274130035079764,Frutta e derivati
