name,acqua | g,alcol | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,grassi | g,isoleucina | g,leucina | g,lipidi totali | g,lisina | g,metionina | g,monoinsaturi totali | g,niacina | g,parte edibile | %,polinsaturi totali | g,potassio | g,proteine | %,proteine | g,riboflavina | g,saturi totali | g,sodio | g,tiamina | g,treonina | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zinco | g,zuccheri solubili | g
uova anatra,71.10855427884442,0.0,0.0,0.05014707636025699,0.0,3.0088245816154187,0.4412942719702615,0.6318531621392379,6.09788448540725,2.5675303096451585,0.10029415272051398,0.0,0.0,0.3209412887056448,0.0,0.0,0.0,0.0,0.0,0.057167667050692976,0.0,0.7020590690435978,uova,,,0.0028082362761743915,0.0,0.0,0.0,0.19557359780500225,15.445299518959155,,,15.445299518959155,,,6.539178757377512,0.00010029415272051398,88.0,2.9887657510713166,0.12937945700946304,12.2,12.235886631902705,0.0003008824581615419,3.6908248201149134,0.12235886631902705,0.00015044122908077097,,,0.0003610589497938503,0.0,,0.7020590690435978
orata allevamento,69.46119823080015,0.0,0.0,0.23120225170888625,0.0,1.3268998793727382,0.4624045034177725,0.3518295134700442,1.7289907519099317,0.4221954161640531,0.05026135906714918,0.0,0.07036590269400886,0.07036590269400886,0.4624045034177725,0.0,0.241254523522316,0.9549658222758342,0.0,0.030156815440289506,0.0,1.20627261761158,prodotti della pesca,0.06835544833132289,7.700040209087254,,0.0,0.0,0.0,1.0554885404101326,8.443908323281061,4.352633695215118,7.619622034579816,8.443908323281061,9.941696823482108,3.9002814636107765,2.794531564133494,,100.0,2.2215520707679937,,19.7,19.802975472456765,,1.9501407318053883,,,4.392842782468838,4.845195014073182,,0.0,,1.20627261761158
spumante,87.2403363339812,12.091730465534622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008993849106596003,0.0,0.5995899404397333,bevande alcooliche,0.0,,0.0002997949702198667,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.055961727774375115,,0.0,0.0,0.0,0.002997949702198667,0.0,,,0.0,0.0,7.994532539196447e-05,0.5995899404397333
latte pastorizzatoscremato,90.46653642817522,0.0,0.0299889071032625,0.019992604735508332,0.0,0.04998151183877085,0.00999630236775417,0.019992604735508332,0.03998520947101667,0.00999630236775417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12495377959692708,0.0,5.298040254909708,latte e yogurt,0.0019992604735508328,,9.996302367754168e-05,0.0,0.0,0.0,0.09696413296721544,0.19992604735508335,,,0.19992604735508335,,,0.04998151183877085,8.996672130978749e-05,100.0,0.00999630236775417,0.1499445355163125,3.6,3.5986688523915005,0.00016993714025182087,0.13994823314855834,0.051980772312321684,3.998520947101667e-05,,,,0.0009996302367754166,0.0005897818396974959,5.298040254909708
tonno fresco,67.15316715847173,0.0,0.0,0.3384956393353859,0.0,2.9591070406416,0.2402227117864029,0.3384956393353859,1.0373253463503762,0.16378821258163834,0.098272927548983,,0.098272927548983,,0.8735371337687379,0.0,0.098272927548983,2.3476310470034827,0.0,0.04149301385401505,0.0,0.10919214172109223,prodotti della pesca,0.07643449920476457,5.132030660891337,0.001419497842374199,0.0,0.0,0.0,0.28826725414368354,8.844563479408471,5.896375652938981,9.499716329735024,8.844563479408471,10.482445605224854,3.821724960238228,1.6488013399884929,0.00928133204629284,90.0,3.4941485350749515,,21.5,23.47631047003483,0.00013103057006531068,3.65793674765659,0.04695262094006967,0.00021838428344218448,5.241222802612427,6.333144219823349,0.000491364637744915,,,0.10919214172109223
ceci bolliti,64.72930302163205,0.0,,,,,,,,,,,,,,,,,0.0,0.059029867535450614,16.284101389089827,19.235594765862352,legumi,0.0,6.177780964485952,0.0022390639409998513,5.383931021767824,0.4783454783045135,5.90298675354506,0.15062793784908085,2.442615208363473,4.447595191895157,7.877434046972201,2.442615208363473,7.236247554776789,1.0584665902908386,,0.0009159807031363024,100.0,,0.3073624137190704,7.0,7.124294357726798,4.071025347272456e-05,,0.00508878168409057,0.0002035512673636228,3.765698446227021,4.651146459258781,4.071025347272455e-06,,0.0017301857725907936,1.3230832378635478
wurstel_di_puro_suino,62.7641409033601,0.0,0.020344940325238283,0.3153465750411934,0.0,4.913303088545045,0.6408656202450059,2.583807421305261,9.521432072211516,2.7058770632566915,0.1525870524392871,0.030517410487857426,0.1729319927645254,0.11189717178881056,0.0,0.0,0.0,0.0,0.020344940325238283,0.0213621873415002,0.0,1.9327693308976368,salumi italiani - aggiornamento 2011,0.08239700831721504,,0.0010172470162619141,0.0,0.0,0.0,0.1088454307400248,21.46391204312639,,,,,,10.396264506196763,0.0016377676961816814,100.0,3.0008786979726465,0.26448422422809764,,13.427660614657269,8.137976130095313e-05,7.965044137330787,0.0022379434357762107,0.000213621873415002,,,0.0,0.0,0.0011698340687012012,0.0
maiale pesante coscia,73.609503602852,0.0,0.020194651194198082,0.050486627985495185,0.0,1.0400245365012009,0.09087593037389134,0.5856448846317441,1.8881998866575205,0.6058395358259423,0.03029197679129712,0.0,0.020194651194198082,0.17165453515068368,0.03029197679129712,0.0,0.0,0.0,0.0,0.00807786047767923,0.0,0.0,carni fresche,0.08986619781418144,,0.0017165453515068365,0.0,0.0,0.0,0.17771293050894307,5.149636054520508,,,5.149636054520508,,,2.0093677938227086,0.0038369837268976345,90.0,0.8784673269476163,0.3736010470926644,20.4,20.59854421808204,0.00031301709351007015,1.736740002701035,0.07673967453795269,0.00031301709351007015,,,5.048662798549519e-06,0.0,,0.0
yogurt parzialmentescremato,90.53041577334422,0.0,0.0508597841423282,0.16275130925545025,0.0,0.4577380572809538,0.030515870485396918,0.1525793524269846,0.3560184889962974,0.040687827313862564,0.010171956828465641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12206348194158767,0.0,3.8653435948169435,latte e yogurt,0.008137565462772512,,0.0001017195682846564,0.0,0.0,0.0,0.09561639418757703,1.7292326608391588,,,1.7292326608391588,,,0.3865343594816944,0.0001017195682846564,100.0,0.0508597841423282,0.15156215674413806,3.4,3.4584653216783177,0.00018309522291238151,0.9663358987042358,0.04577380572809538,4.0687827313862564e-05,,,2.1361109339777844e-05,0.001017195682846564,,3.8653435948169435
bovino adulto,73.29394763916575,0.0,0.0,0.13070251293678392,0.18097271022016234,0.9350256694708388,0.12064847348010822,0.6535125646839196,1.2668089715411364,0.6334044857705682,0.11059443402343253,0.0,0.0,0.19102674967683805,0.0703782761967298,0.0,0.1407565523934596,0.0703782761967298,0.0,0.015081059185013528,0.0,0.0,carni fresche,,3.9110213486468415,0.001508105918501353,0.0,0.0,0.0,0.1789619023288272,5.730802490305141,4.283020808543841,8.183988117734009,5.730802490305141,8.817392603504576,2.7346987322157865,1.8599972994850016,0.0047253985446375725,100.0,1.276863010997812,0.28855093240659224,20.3,20.40970009705164,0.00015081059185013528,1.8097271022016237,0.05328640912038113,0.00010054039456675688,4.091994058867004,4.68518238681087,,0.0,0.005027019728337843,0.0
calamaro fresco,83.68988274576671,0.0,0.0,0.11507358877542925,0.0,0.7113640033390173,0.031383706029662534,0.06276741205932505,0.11507358877542925,0.0,0.0,0.0,0.2719921189237419,0.0,0.3242982956398461,0.0,0.06276741205932505,0.09415111808898756,0.0,0.15064178894238014,0.0,0.6276741205932506,prodotti della pesca,0.06695190619661337,,0.0002092247068644168,0.0,0.0,0.0,0.1977173479868739,1.7784100083475431,,,1.7784100083475431,,,0.4812168257881587,0.0012553482411865008,65.0,0.4184494137288337,0.1516879124767022,12.6,13.18115653245826,0.0001673797654915335,0.8892050041737716,0.1935328538495856,7.322864740254592e-05,,,7.84592650741563e-05,,0.003242982956398461,0.6276741205932506
uovo polvere,4.314958185634596,0.0,0.0,0.147340035607035,0.0,10.482191104614774,1.8522747333455825,3.5361608545688386,17.438745642918352,5.2095226875344505,0.2525829181834885,0.6104087189434305,0.0,0.3473015125022967,0.0,0.0,0.0,0.32625293598700594,0.0,0.21153819397867166,0.0,0.4209715303058142,uova,1.6838861212232568,,0.006630301602316572,0.0,0.0,0.0,0.9250849378470266,38.30840925782909,,,38.30840925782909,,,19.29102037626393,0.00044202010682110486,100.0,6.135660054207243,0.5851504271250817,51.9,54.621056057179395,0.0013260603204633147,14.776100713734078,0.6030417171630789,0.0003999229537905235,,,0.0009913879538701923,0.0,,0.4209715303058142
lenticchie scatola,74.48523314879706,0.0,,,,,,,,,,,,,,,,,0.0,0.02677897862872864,13.290307912035694,15.273935958608188,legumi,0.0,5.4946496890058025,0.002281172253558365,3.758975148254872,0.3570530483830485,4.165618897802234,0.07636967979304092,0.495907011643123,4.7904617324725685,8.27172895420729,0.495907011643123,6.952616303236585,0.8926326209576214,,,100.0,,0.15968205774908562,5.0,4.9590701164312305,,,0.3540776063131898,,3.937501672446397,5.613667371800153,,0.0,0.0007934512186289968,0.6942698163003721
olio soia,0.0,0.0,0.0,0.15012219947036887,0.0,9.797975552099407,0.3002443989407377,3.682997960339717,22.278134401402745,51.4018410986543,7.606191439832022,0.40032586525431696,0.20016293262715848,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,olii e grassi,0.0,0.0,0.00010008146631357924,0.0,0.0,0.0,0.0,99.98138484726566,0.0,0.0,99.98138484726566,0.0,0.0,22.778541732970638,0.0,100.0,59.00803253848632,,0.0,0.0,0.0,14.031421577163806,,0.0,0.0,0.0,0.0,0.0,,0.0
farina avena,8.224263606290249,0.0,,,,,,,,,,,,,,,,,0.0,0.07310456538924665,54.097378388042536,66.06825097053165,cereali e derivati,0.0,4.569035336827916,0.00383798968293545,,,6.9449337119784325,0.31252201703902943,6.48803017829564,3.472466855989216,6.670791591768758,6.48803017829564,3.3810861492526585,1.5534720145214913,,0.0021931369616773988,100.0,,0.3381086149252658,12.6,11.513969048806349,0.00015534720145214914,,0.03015563322306424,0.0004751796750301033,3.015563322306424,4.6604160435644735,0.0,,,6.579410885032197
grappa,65.70862239841426,34.29137760158573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,bevande alcooliche,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,100.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0
pizza bianca,27.052269850868033,0.0,,,,,,,,,,,,,,,,,0.0,0.01946206464091225,49.336333864712564,56.34267713544098,cereali e derivati,0.0,5.1379850652008345,0.001070413555250174,1.08014458757063,1.1287997491729107,2.238137433704909,0.037951026049778895,5.741309069069115,4.0675715099506595,7.327467337303465,5.741309069069115,2.024054722654874,1.5666962035934366,,0.00048655161602280633,100.0,,0.09633721997251568,7.9,7.687515533160341,4.865516160228063e-05,,0.7677784500839885,5.8386193922736755e-05,2.7344200820481714,5.05040577431673,0.0,0.0,0.00030166200193413993,2.0435167872957867
agnello,70.40312205004894,0.0,0.010043241376611832,0.4419026205709206,0.0,1.9986050339457544,0.11047565514273017,1.727437516777235,3.1535777922561152,0.21090806890884847,0.21090806890884847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010043241376611832,0.0,0.0,carni fresche,0.07030268963628282,3.9871668265148967,0.0017073510340240114,0.0,0.0,0.0,0.1908215861556248,8.838052411418412,5.212442274461541,7.693122894484664,8.838052411418412,8.145068756432195,2.400334689010228,3.3443993784117403,0.0060259448259671,100.0,0.42181613781769695,0.35151344818141417,20.0,20.086482753223663,0.0002812107585451313,4.298507309189864,0.08838052411418412,0.0001506486206491775,4.7102802056309505,5.021620688305916,,0.0,0.0031435345508795034,0.0
prosciutto cotto,62.98471038257058,0.0,0.0,0.15189238838240496,0.0,2.4606566917949597,0.3341632544412909,1.559428520726024,5.22509816035473,1.9138440936183023,0.1620185476078986,0.04050463690197465,0.3544155728922781,0.3544155728922781,0.04050463690197465,0.0,0.0,0.0,0.0,0.006075695535296198,0.0,0.9113543302944296,carni trasformate e conservate,0.06278218719806071,4.111220645550427,0.0007088311457845566,0.0,0.0,0.0,0.2531539806373416,14.885454061475684,4.982070338942882,8.65786613779708,14.885454061475684,8.880641640757943,2.65305371707934,6.126326331423667,0.003240370952157972,100.0,2.480909010245948,0.2298638144187061,19.8,20.049795266477453,0.00015189238838240492,5.164341205001769,0.6561751178119895,0.0004050463690197465,4.23273455625635,6.055443216845212,,0.0,0.002632801398628353,0.9113543302944296
olio germegrano,0.0,0.0,0.0,0.0,0.0,13.995381524097047,0.2999010326592225,1.19960413063689,18.393930003098976,53.88221886777364,5.398218587866004,0.2999010326592225,0.9996701088640748,0.0,0.0,0.09996701088640747,0.2999010326592225,0.0,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86704387552109,0.0,0.0,99.86704387552109,0.0,0.0,19.993402177281496,0.0,100.0,59.280437455639635,,0.0,0.0,0.0,15.59485369827957,,0.0,0.0,0.0,0.0,0.0,,0.0
prosciutto_cotto_scelto_sgrassato,75.01701177304281,0.0,0.010234244443798477,0.07163971110658934,0.0,1.033658688823646,0.11257668888178324,0.5321807110775209,1.6272448665639578,0.2046848888759696,0.020468488887596958,0.010234244443798477,0.030702733331395424,0.0,0.0,0.0,0.0,0.0,0.030702733331395424,0.005117122221899239,0.0,0.5117122221899238,salumi italiani - aggiornamento 2011,0.0,,0.0006140546666279085,0.0,0.0,0.0,0.1463496955463182,4.093697777519391,,,,,,1.7909927776647332,0.0050864194885678424,100.0,0.23538762220736495,0.34694088664476835,,19.854434220969036,0.00014327942221317868,1.6988845776705468,0.002046848888759696,0.0005833519332965133,,,0.0,0.0,0.0013816229999127946,0.0
melu pesce molo,81.38999964613043,0.0,0.0,0.010110558962252228,0.0,0.03033167688675668,0.0,0.010110558962252228,0.03033167688675668,0.0,0.0,0.0,0.010110558962252228,0.0,0.03033167688675668,0.0,0.010110558962252228,0.0707739127357656,0.0,0.0313427327829819,0.0,0.0,prodotti della pesca,0.05257490660371159,,0.0010110558962252226,0.0,0.0,0.0,0.22041018537709856,0.3033167688675668,,,0.3033167688675668,,,0.06066335377351336,0.0017187950235828784,65.0,0.10110558962252228,0.3599358990561793,17.4,17.592372594318874,,0.05055279481126114,0.07279602452821604,,,,,0.002022111792450445,0.002527639740563057,0.0
cocco essicato,2.5309329525049518,0.0,31.537625399474763,10.442849443161741,0.0,5.942190410229019,0.2751014078809731,1.5735800530791662,4.357606300834614,1.1884380820458038,0.0,0.6602433789143354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025309329525049527,0.0,7.042596041752912,frutta,0.0,,0.003961460273486013,,,15.075557151877325,0.17606490104382275,68.22514915448133,,,68.22514915448133,,,4.643711765030825,0.0009903650683715033,100.0,1.1884380820458038,0.7262677168057691,5.6,6.162271536533798,5.502028157619462e-05,60.3022286075093,0.03081135768266899,3.301216894571677e-05,,,0.0,0.0,,7.042596041752912
pancetta tesa,47.44067010103606,0.0,0.0,0.5550453676280158,0.0,6.273059909607197,0.8273317743889292,3.1417662318566935,12.022492113904946,3.7805920323342206,0.4817374888846929,,0.25134129854853543,0.1361432033804567,0.0,0.0,0.0,0.0,0.0,0.010472554106188978,0.0,0.0,carni trasformate e conservate,0.08378043284951182,4.063350993201323,0.00041890216424755915,0.0,0.0,0.0,,29.427877038391024,5.393365364687323,8.58749436707496,29.427877038391024,8.671274799924472,2.649556188865811,13.184945619691925,,100.0,4.586978698510771,0.15604105618221575,20.9,21.887638081934963,0.0001361432033804567,10.064124496047604,1.0640114971888002,0.00016756086569902364,4.534615927979827,5.8751028535720184,,0.0,0.0010472554106188976,0.0
cotechino bollito,52.325182481528905,0.0,0.0,0.36647987730253706,0.0,5.212158254969417,0.8449397171141827,2.6875191002186054,10.974036325892637,2.962379008195508,0.20359993183474284,,0.2239599250182171,0.15269994887605712,0.0,0.0,0.0,0.0,0.0,0.015269994887605713,0.0,0.0,carni trasformate e conservate,0.099763966599024,3.4917388309658395,0.001526999488760571,0.0,0.0,0.0,,25.144591581590728,3.6342587832501585,6.515197818711772,25.144591581590728,6.616997784629143,1.6695194410448908,12.053115964616776,0.003053998977521142,100.0,3.542638813924525,0.13946595330679884,21.1,21.479792808565374,0.00016287994546779428,8.327237212040982,0.890749701777,0.00020359993183474286,3.4510188445988907,4.621718452648662,,0.0,,0.0
lenticchie bollite,68.28233981418622,0.0,,,,,,,,,,,,,,,,,0.0,0.0284101557333056,13.22541732412502,15.968466843202805,legumi,0.0,5.123624637420286,0.002938981627583337,7.582572599165013,0.519220087539723,8.131182502980566,0.14303043920905575,0.3918642170111117,4.545624917328895,7.474809939486955,0.3918642170111117,6.906606824820844,0.8523046719991678,,0.0005877963255166675,100.0,,0.2605897043123893,6.9,6.759657743441679,4.898302712638896e-05,,0.0019593210850555585,0.00011755926510333352,3.8598625375594504,5.0158619777422295,,0.0,0.0010776265967805572,0.6857623797694454
macadamia,2.9743078101634963,0.0,,,,,,,,0.9914359367211651,0.0,,,,,,,,0.0,0.06940051557048157,0.9914359367211651,5.056323277277944,frutta,0.0,5.581784323740162,0.002974307810163496,,,7.931487493769323,0.19630431547079075,75.34913119080856,3.846771434478121,7.316797213002199,75.34913119080856,2.478589841802913,1.2392949209014563,58.49472026654875,0.001982871873442331,,0.9914359367211651,0.3598912450297829,8.0,7.931487493769323,9.914359367211652e-05,11.897231240653985,0.0049571796836058255,0.0006940051557048156,3.7178847627043696,12.145090224834275,0.0,0.0009914359367211654,0.0009914359367211654,3.9657437468846615
grana,33.41948388912476,0.0,0.8459306859434705,2.861543308006308,0.0,7.655150528352642,,2.9137612515830646,6.464581414802572,0.6161717342057377,0.15665383073027228,0.0,0.22975895173773275,0.0,0.0,0.0,0.0,0.0,0.0,1.2166780853384482,0.0,0.0,formaggi e latticini,0.1138351169973312,5.357561010975314,0.00010443588715351487,0.0,0.0,0.0,0.722696339102323,29.24204840298416,4.281871373294109,8.689065811172437,29.24204840298416,7.6133761734912335,2.9555356064444713,7.6133761734912335,0.00010443588715351487,100.0,0.8145999197974161,0.12532306458421782,33.0,34.46384276065991,0.0003759691937526535,18.30761101801116,0.7310512100746042,2.088717743070297e-05,3.3837227437738817,5.879740446742887,0.0002339363872238733,0.0,0.011487947586886637,0.0
vermouth secco,80.83475894634692,15.10649579319107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.001720739918166,bevande alcooliche,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.04001720739918165,,0.0,0.0,0.0,0.017007313144652203,,,,0.0,0.0,,4.001720739918166
anguilla,55.766833732800066,0.0,0.0,1.4342908675882033,0.18054010920690666,4.513502730172666,2.2667813711533835,0.8625805217663318,7.482384526019577,1.6449209949962609,0.08024004853640297,0.0,1.6148309767951101,0.8324905035651806,1.303900788716548,0.0,0.3109301880785615,2.2667813711533835,0.0,0.020060012134100743,0.0,0.5015003033525185,prodotti della pesca,0.08726105278333822,7.34196444108087,,0.0,0.0,0.0,0.4814402912184178,28.98671753377557,4.112302487490652,7.111274301538713,28.98671753377557,8.645865229797419,3.9016723600825935,11.855467171253538,,100.0,7.331934435013821,,14.2,14.242608615211525,,6.810374119527202,,,4.353022633099861,4.493442718038566,,,,0.5015003033525185
agnello coscia cotta al forno,63.77401973983838,0.0,0.01999185571781768,0.16993077360145026,0.009995927858908838,0.9796009301730659,0.0799674228712707,0.5297841765221684,1.5293769624130522,0.36984933077962695,0.009995927858908838,0.0,0.0,0.09995927858908836,0.0,0.0,0.0,0.0,0.0,0.01099552064479972,0.0,0.0,carni fresche,0.1159527631633425,,0.002998778357672651,0.0,0.0,0.0,0.2299063407549033,4.498167536508976,,,4.498167536508976,,,1.6193403131432318,0.004278257123612982,100.0,0.5097923208043507,0.3018770213390469,31.1,31.08733564120649,0.00027988598004944753,1.829254798180317,0.06497353108290745,9.995927858908836e-05,,,,0.0,0.004858020939429696,0.0
