name,acido aspartico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,aminoacido limitante | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c15:0 | g,c16:0 | g,c16:1 | g,c17:0 | g,c17:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:2 | g,c20:3 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,cistina | g,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,grassi | g,indice chimico | g,isoleucina | g,istidina | g,leucina | g,lipidi totali | g,lisina | g,magnesio | g,manganese | g,metionina | g,monoinsaturi totali | g,niacina | g,nitrati | g,nitriti | g,parte edibile | %,polinsaturi totali | g,potassio | g,prolina | g,proteine | %,proteine | g,rame | g,riboflavina | g,saturi totali | g,selenio | g,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina b12 | g,vitamina b6 | g,vitamina c | g,vitamina e | g,zinco | g,zuccheri solubili | g
cannoli crema,,,32.86096108072583,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05070534053999237,27.49789621591894,40.85680324280154,dolci,,,,0.0012676335134998093,,,,0.0,,20.18462594572773,,,,,20.18462594572773,,,,,,0.0,,,100.0,,,,6.2,6.045636756691398,,0.0,,,,,0.0,,,,,0.0,,,0.0,,,10.628619459344556
salame napoli,10.056030852793779,16.089649364470045,40.224123411175114,6.363662601203856,0.0,,6.2192683120355365,0.0,0.3609857229208023,0.0,,4.919719709520647,0.6600881790551812,,,2.7125498608048857,11.025535365781074,4.228689897072255,0.20627755595474415,0.299102456134379,0.7116575680438673,,,0.3506718451230651,0.2578469449434302,0.0,0.0,0.0,0.0,0.033004408952759065,0.0,1.7533592256153252,carni trasformate e conservate,1.1654681911443043,0.08869934906053999,4.476222964217948,0.0016502204476379532,0.0,0.0,0.0,,4.692814397970428,28.156886387822578,,5.105369509879918,3.8264486629605043,8.684285105694729,28.156886387822578,9.014329195222318,0.033004408952759065,,2.7331776164003596,12.397281112880123,,,,100.0,5.0434862430934935,0.509505563208218,4.187434385881305,26.7,27.538053719958345,0.00014439428916832093,0.00014439428916832093,8.292357749380713,3.1973021172985345e-06,4.311200919454152,1.7461395111569091,0.00016502204476379534,4.073981730106198,4.5896756199930575,1.1242126799533558,5.404471966014297,,,,0.0,,0.0038161347851627665,1.7533592256153252
olive verdi salamoia,,,82.97872340425532,,0.0,,,0.0,0.0,0.0,,1.3404255319148937,0.0851063829787234,,,0.2553191489361702,6.446808510638298,0.9893617021276595,0.06382978723404255,0.0425531914893617,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0638297872340425,frutta,,0.0,,,,,2.978723404255319,,,11.702127659574469,,,,,11.702127659574469,,,,,6.531914893617021,,,,78.0,1.053191489361702,,,1.2,1.276595744680851,,,1.6382978723404256,,,,,,,,,,,,,,,1.0638297872340425
gamberi freschi,,,81.63488939420309,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.11210783811938002,0.0,2.9555702776927455,prodotti della pesca,,0.15287432470824547,,0.0018344918964989458,0.0,0.0,0.0,0.35568759548785117,,0.6114972988329819,,,,,0.6114972988329819,,0.039747324424143825,,,,0.003261318927109237,,,45.0,,0.2710971358159553,,13.6,13.860605440214254,0.0007134135153051455,0.00010191621647216366,,3.0574864941649095e-05,,0.14879767604935892,8.153297317773092e-05,,,,,2.0383243294432728e-06,,,0.0020383243294432732,,0.0019364081129711094,2.9555702776927455
gelato cacao,,,63.63636363636365,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,25.55555555555556,dolci,,,,,0.0,0.0,0.0,,,7.171717171717172,,,,,7.171717171717172,,,,,,,,,100.0,,,,3.6,3.6363636363636367,,,,,,,,,,,,,,,,,,25.55555555555556
salamini_italiani_alla_cacciatora_dop,,,34.535250287098215,,0.0,,,0.041734441434559774,0.32344192111783826,0.0,0.05216805179319973,7.011386161006042,0.9598921529948747,0.08346888286911955,0.11476971394503938,3.81870139126222,14.96179725428968,4.100408870945498,0.18780498645551896,0.041734441434559774,0.28170747968327847,0.1669377657382391,0.010433610358639944,0.1669377657382391,0.0,0.0,0.0,0.0,0.03130083107591983,0.008346888286911954,0.0,0.730352725104796,salumi italiani - aggiornamento 2011,,0.09807593737121546,,0.0010642282565812744,0.0,0.0,0.0,0.21284565131625488,,34.117905872752615,,,,,,,0.021910581753143882,1.0433610358639945e-05,,16.31816660091287,0.008065180807228678,16.69377657382391,0.0,100.0,4.4655852334978965,0.7240925588896121,,,29.63145341853744,,0.00014607054502095923,11.403936121993457,0.0,,0.004382116350628777,0.0005216805179319972,,,,,0.0,5.425477386492771e-07,0.0009077241012016752,0.0,9.39024932277595e-05,0.0026501370310945457,0.0
pane segale,,,37.74927016377266,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08162004359734629,40.29989652618973,46.319374741494016,cereali e derivati,,,,0.0025506263624170715,,,4.693152506847411,0.16324008719469257,,1.7344259264436084,,,,,1.7344259264436084,,,,,,0.0023465762534237056,,,100.0,,0.19384760354369743,,8.3,8.468079523224677,,5.101252724834143e-05,,,,0.5917453160807605,0.0002958726580403803,,,,,0.0,,,0.0,,,1.8364509809402914
prosciutto_cotto_alta_qualita_sgrassato,,,73.47235561391597,,0.0,,,0.010232918609180497,0.08186334887344397,0.0,0.0,1.1767856400557573,0.13302794191934647,0.010232918609180497,0.010232918609180497,0.5935092793324689,2.0568166404452795,0.45024841880394184,0.030698755827541495,0.010232918609180497,0.030698755827541495,0.0,0.0,0.020465837218360993,0.010232918609180497,0.0,0.0,0.0,0.030698755827541495,0.005116459304590248,0.0,0.9209626748262447,salumi italiani - aggiornamento 2011,,0.0,,0.0007367701398609958,0.0,0.0,0.0,0.1565636547204616,,5.116459304590249,,,,,,,0.014326086052852696,1.0232918609180498e-05,,2.2307762568013487,0.005188089734854513,0.0,0.0,100.0,0.5014130118498443,0.34894252457305497,,,19.95419128790197,0.00010232918609180499,0.00015349377913770744,1.913555779916753,0.0,,0.0020465837218360994,0.0007572359770793568,,,,,0.0,1.4326086052852698e-07,0.0004809471746314834,0.0,0.0,0.001606568221641338,0.0
mele deliziosa,,,87.05507135908212,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,11.132618572417183,frutta,,0.0,,,,,1.5044079151915113,,,0.10029386101276741,,,,,0.10029386101276741,,,,,,,,,79.0,,,,0.2,0.20058772202553482,,,,,,,,,,,,,,,0.007020570270893719,,,11.132618572417183
yogurt caprino,,,87.81550706640849,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12444711858553886,0.0,5.118389554727807,latte e yogurt,,,,0.00010036057950446684,0.0,0.0,0.0,0.10537860847969016,,2.9104568056295377,,,,,2.9104568056295377,,,,,,0.0002609375067116138,,,100.0,,0.2519050545562117,,3.6,3.612980862160806,,0.0001304687533558069,,,,0.06021634770268009,3.010817385134005e-05,,,,,0.00019670673582875497,,,0.0,,,5.118389554727807
olio palma,0.0,0.0,0.0,0.0,0.0,,0.0,0.1501002669783415,1.0006684465222766,0.0,,41.23754668118303,0.3702473252132424,,,4.342901057906682,38.47570176878155,9.286203183726728,3.302205873523513,0.4002673786089107,0.10006684465222768,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,0.0,0.00010006684465222768,0.0,0.0,0.0,0.0,0.0,99.96677780757545,,0.0,0.0,0.0,99.96677780757545,0.0,,,0.0,38.94601593864701,0.0,,,100.0,12.58840905725024,,0.0,0.0,0.0,,0.0,47.13148383119923,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03312212557988736,,0.0
porri crudi,,,89.38985215447869,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05497781339797095,0.0,5.294159808693499,verdure e ortaggi,,0.0,,0.0008144861244143846,,,2.9525122010021434,0.058032136364524894,,0.10181076555179806,,,,,0.10181076555179806,,,,,,0.0005090538277589903,,,77.0,,,,2.1,2.1380260765877592,,8.144861244143846e-05,,,,,6.108645933107883e-05,,,,,,,,0.009162968899661826,,,5.294159808693499
luccio,,,79.83348876610434,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.020211009814203627,0.0,0.10105504907101814,prodotti della pesca,,,,0.0011116055397811997,0.0,0.0,0.0,0.22232110795623988,,0.6063302944261089,,,,,0.6063302944261089,,,,,,0.0017179358342073081,,,56.0,,0.25263762267754536,,18.7,18.89729417628039,,7.07385343497127e-05,,,,0.06366468091474142,9.094954416391632e-05,,,,,6.063302944261088e-06,,,,,,0.10105504907101814
crostata,,,5.9168326128053845,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.023279341427431023,27.256228921283824,64.9881614849116,dolci,,,,0.0006789807916334048,,,,0.22794355147692877,,23.958322219064428,,,,,23.958322219064428,,,,,,,,,100.0,,0.22115374356059472,,4.6,4.461873773590946,,,,,,0.2017542923710689,,,,,,,,,0.0,,,35.016009397094166
sogliola,11.22640560241578,16.87991865713324,80.11662885027417,6.25816685736104,0.0,,6.469795688286292,0.0,0.030232690132178934,0.0,,0.12093076052871574,0.08062050701914383,,,0.030232690132178934,0.13100832390610873,,0.07054294364175086,0.0,0.0503878168869649,,,0.18139614079307362,0.22170639430264552,0.0,0.01007756337739298,0.32248202807657533,0.0,0.012093076052871573,0.0,0.8062050701914384,prodotti della pesca,0.8364377603236172,0.02519390844348245,4.091490731221549,0.0008062050701914384,0.0,0.0,0.0,0.1965124858591631,4.53490351982684,1.4108588728350169,,5.179867575979991,2.8821831259343917,8.465153237010101,1.4108588728350169,10.269037081563445,0.019147370417046658,,2.4992357175934585,0.27209421118961047,0.0017131857741568063,,,48.0,0.7961275068140453,0.28217177456700343,3.627922815861472,16.9,17.03108210779413,0.0002015512675478596,5.03878168869649e-05,0.18139614079307362,3.627922815861472e-05,4.887618238035595,0.12093076052871574,5.03878168869649e-05,3.9504048439380477,5.028704125319097,1.3705486193254452,5.724055998359211,,,,0.0,,0.0015116345066089466,0.8062050701914384
arance,16.652256348534724,14.4544447371566,89.13915000566163,7.452114719510015,0.0,,7.5952280337392875,,,,,,,,,,,,,,,,,,,,,,0.0,0.05008965998024564,0.0,7.973456078488081,frutta,1.4618002810561481,0.0,4.385400843168445,0.00020444759175610466,1.0222379587805233,0.6133427752683139,1.6355807340488373,0.022489235093171512,12.123742191137007,0.20444759175610466,,3.363162884387921,1.748026909514695,3.209827190570843,0.20444759175610466,6.276541066912412,,,1.748026909514695,,0.00020444759175610466,,,80.0,,0.20444759175610466,6.572990074958765,0.7,0.7155665711463662,,5.1111897939026166e-05,,,3.363162884387921,0.00306671387634157,6.13342775268314e-05,2.484038239836672,1.748026909514695,0.8791246445512501,4.528514157397718,7.257889507341714e-05,,,0.051111897939026166,,,7.973456078488081
prosciuttocrudo disossato magro,,,60.93859350774141,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.016868814811831535,0.0,0.0,carni trasformate e conservate,,,,0.0013705912034613122,0.0,0.0,0.0,0.20031717589049947,,4.849784258401566,,,,,4.849784258401566,,,,,,0.006852956017306562,,,100.0,,0.5218789582410381,,29.3,30.8910171241665,,0.00021086018514789416,,,,2.5724942588043085,0.000611494536928893,,,,,,,,0.0,,,0.0
biscotti soia,,,4.946236559139786,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,63.118279569892486,76.12903225806453,cereali e derivati,,,,,,,,,,6.559139784946237,,,,,6.559139784946237,,,,,,,,,100.0,,,,11.5,12.365591397849464,,,,,,,,,,,,,,,0.0,,,6.666666666666668
merluzzo bastoncinidipesce,9.384953302701037,18.44276226369572,62.87305317168995,5.75569576189617,0.0,,6.123733146315819,,,,,,,,,,,,,,,,,,,,,,0.0,0.04702699912028842,13.29023888182064,15.334891017485356,prodotti della pesca,1.5743821444618298,,4.457341655749077,0.0007156282474826499,0.0,0.0,,0.171750779395836,4.712923172707166,10.325493285106806,,5.275202510014963,2.1162149604129787,8.015036371805678,10.325493285106806,7.943473547057413,,,3.1283177675670126,,0.00030669782034970704,,,100.0,,,4.968504689665256,11.0,11.245586746155926,,7.156282474826501e-05,,,4.968504689665256,,8.178608542658857e-05,3.619034280126544,4.651583608637224,1.3290238881820642,5.765919022574493,0.0,,,0.001022326067832357,,,0.6133956406994142
agnello costoletta cotta al forno,,,66.46904669433539,,0.0,,,0.019990690735138462,0.1599255258811077,0.009995345367569231,,0.9395624645515077,0.07996276294055385,,,0.5197579591136,1.4193390421948309,0.3198510517622154,0.009995345367569231,0.0,0.0,,,0.07996276294055385,0.0,0.0,0.0,0.0,0.0,0.011994414441083078,0.0,0.0,carni fresche,,0.10395159182272001,,0.002198975980865231,0.0,0.0,0.0,0.22289620169679386,,4.198045054379077,,,,,4.198045054379077,,0.019990690735138462,,,1.5292878412380924,0.005177588900400861,,,100.0,0.4297998508054769,0.3088561718578892,,28.7,28.686641204923692,0.00017991621661624614,0.00025987897955680005,1.7591807846921845,1.7991621661624618e-05,,0.07096695210974155,0.00013993483514596923,,,,,,,,0.0,,0.0035883289869573535,0.0
latte uhtpscremato,,,89.83551624871745,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1204498541882245,0.0,5.119118802999542,latte e yogurt,,0.0070262414943130964,,0.00010037487849018709,0.0,0.0,0.0,0.09435238578077587,,1.6059980558429936,,,,,1.6059980558429936,,0.01104123663392058,,,,,,,100.0,,,,3.2,3.211996111685987,1.003748784901871e-05,,,1.6059980558429932e-06,,,,,,,,,,,0.001003748784901871,4.014995139607484e-05,0.00037138705041369225,5.119118802999542
zucchero saccarosio,0.0,0.0,0.4761709758552745,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0009523419517105491,0.0,99.51973395375236,dolci,0.0,0.0,0.0,0.0002857025855131647,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,100.0,0.0,0.0019046839034210982,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0009523419517105491,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,99.51973395375236
gamberi sgusciati surgelati,,,79.42786893071305,,0.0,,,0.0,0.04890878628738489,0.0,,0.15650811611963164,0.03912702902990791,,,0.04890878628738489,0.18585338789206257,0.019563514514953955,0.009781757257476978,,0.009781757257476978,,,0.0,0.15650811611963164,0.0,0.029345271772430927,0.17607163063458556,0.0,0.1252064928957053,0.0,2.8367096046683233,prodotti della pesca,,0.14672635886215463,,0.0025432568869440146,0.0,0.0,0.0,0.14672635886215463,,0.8803581531729279,,,,,0.8803581531729279,,,,,0.2641074459518784,0.0004890878628738488,,,100.0,0.3619250185266481,0.07336317943107731,,16.5,16.139899474837012,,1.9563514514953956e-05,0.2641074459518784,,,0.36681589715538665,,,,,,,,,,,,2.8367096046683233
carciofi bolliti,,,70.67692790953353,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.884718077587561,9.737710067535732,verdure e ortaggi,,0.0,,,3.3191979477514266,4.900267001727658,8.271818229412073,,,0.7329459190618292,,,,,0.7329459190618292,,,,,,,,,100.0,,,,10.1,10.575362546463536,,,,,,,,,,,,,,,0.005235327993298781,,,7.434165750484267
pollo,9.753356577027,16.39607473957008,69.73850638923625,4.585683081997262,0.0,,6.120933654307067,0.0,0.13044612705900308,0.02006863493215432,,2.197515525070898,0.5819904130324751,,,0.9432258418112529,3.3715306686019257,1.6355937469705768,0.14048044452508027,0.0,0.01003431746607716,,,0.250857936651929,0.02006863493215432,0.0,0.0,0.07024022226254013,0.0,0.00501715873303858,0.0,0.0,carni fresche,1.194083778463182,0.09331915243451759,3.672560192584241,0.0006020590479646295,0.0,0.0,0.0,0.16054907945723457,5.137570542631506,10.636376514041789,,4.615786034395493,2.5888539062479072,8.017419655395651,10.636376514041789,8.318449179377964,0.024082361918585184,,2.64905981104437,4.134138796023789,0.00501715873303858,,,77.0,2.2978586997316697,0.3010295239823148,4.34485946281141,19.0,19.065203185546604,9.030885719469443e-05,0.00014048044452508025,3.281221811407231,9.030885719469444e-06,3.6825945100503175,0.062212768289678394,8.027453972861728e-05,3.3113247638054624,4.284653558014947,1.053603333938102,4.465271272404337,,,,0.0,,0.0010837062863363332,0.0
salpa,,,76.8349946126045,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02783156337843372,0.0,1.9879688127452655,prodotti della pesca,,0.06162703319510322,,0.004274132947402321,0.0,0.0,0.0,,,2.6837578972061085,,,,,2.6837578972061085,,0.02882554778480635,,,,,,,,,0.5367515794412218,,18.0,17.891719314707387,0.0005963906438235795,,,,,,,,,,,,,,,,0.0032801485410296877,1.9879688127452655
cornflakes,,,4.764257851544583,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07051101620285982,66.69960992162416,83.2792272449993,cereali e derivati,,0.0,,0.0026679843968649662,,,3.620835967173883,0.05526539107791716,,0.7622812562471333,,,,,0.7622812562471333,,0.013339921984324831,,,,,,,100.0,,0.09433230546058274,,6.6,6.28882036403885,2.8585547109267495e-05,,,1.905703140617833e-06,,1.0481367273398083,,,,,,2.6679843968649663e-05,,,0.0,,0.0002667984396864967,9.909656331212732
merendina pastafrolla,,,7.9237744635531335,,0.0,,,0.0,0.0,0.0,,3.609719477840872,0.0,,,0.0,3.4336356008730244,1.085850574635059,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.022499606501447167,32.47769286295853,70.14007765885923,dolci,1.36954126530548,0.02934731282797457,4.79339442856918,0.0006847706326527399,,,,,,16.727968311945506,,3.912975043729942,,7.141179454807145,16.727968311945506,2.543433778424463,,,1.4673656413987284,4.10862379591644,,,,100.0,1.2130222635562822,,,5.3,5.184691932942174,6.8477063265274e-05,,6.417279071717105,,,,,3.0325556588907054,2.73908253061096,1.0760681370257343,4.499921300289433,,,,0.0,,0.00023477850262379658,34.4341803848235
pane tipo00,3.5681644668686223,34.720273931498824,26.807453248494827,2.7639408694137777,0.0,,2.7916727176018754,,,,,,,,,,,,,,,,,,,,,,0.0,0.012941529154445781,54.63174093055326,61.84202145945877,cereali e derivati,2.4311586911566,0.0,4.492559406471893,0.000739515951682616,1.5899592961176243,1.3496166118207742,2.958063806730464,0.058236881195006016,3.1891625416312817,0.369757975841308,,3.6236281632448186,1.7193745876620825,6.674131463935609,0.369757975841308,1.7840822334343112,,,1.2756650166525125,,0.0009336388889993026,,,100.0,,,11.23139851617973,8.6,7.949796480588121,,1.8487898792065402e-05,,,4.483315457075859,,3.6975797584130805e-05,1.8303019804144747,2.403426842968502,0.6655643565143544,4.030361936670258,0.0,,,0.0,,,1.756350385246213
vino pastorosso,,,89.2303383150271,,10.703639237340692,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,bevande alcooliche,,0.0,,0.001000340115639317,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,0.0,,,100.0,0.0,0.06102074705399835,,,0.0,,0.0,0.0,,,0.004001360462557268,0.0,,,,,0.0,,,0.0,0.0,,0.0
prosciuttocrudo gambuccio,,,47.28850325379611,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,carni trasformate e conservate,,,,,0.0,0.0,0.0,,,24.295010845986987,,,,,24.295010845986987,,,,,,,,,100.0,,,,26.2,28.41648590021692,,,,,,,,,,,,,,,0.0,,,0.0
uva fresca,17.102499780772426,29.11496986488639,81.74587692833487,5.904434448123813,0.0,,10.383660581183257,,,,,,,,,,,,,,,,,,,,,,0.0,0.027486160361955683,0.0,15.880892653574394,frutta,2.2396130665297225,0.0,2.8504166301287372,0.0004072023757326768,,,1.5270089089975378,0.004072023757326768,4.2756249451931065,0.1018005939331692,,1.2216071271980302,5.090029696658459,2.8504166301287372,0.1018005939331692,3.0540178179950757,,,4.6828273209257825,,0.0004072023757326768,,,94.0,,0.19545714035168485,4.6828273209257825,0.5,0.5090029696658459,0.00027486160361955684,3.0540178179950756e-05,,,6.718839199589166,0.001018005939331692,3.0540178179950756e-05,2.4432142543960604,3.8684225694604293,0.6108035635990151,3.8684225694604293,4.072023757326767e-06,,,0.0061080356359901515,,0.00012216071271980303,15.880892653574394
ceci scatola,11.815292722745074,16.240881460358647,69.98605445528442,4.343252202960297,0.0,,9.046726745028675,,,,,,,,,,,,,,,,,,,,,,0.0,0.044255887376135734,12.041718193041582,14.305972896006667,legumi,1.0806670173242447,0.0,6.23699249998564,0.0018525720296987053,5.45479542077952,0.411682673266379,5.8664780940459,0.07410288118794821,3.859525061872302,2.3671753712816783,,4.49763320543519,2.5833087747465275,8.22336139849592,2.3671753712816783,6.803056175726911,0.024700960395982734,,1.0600828836609257,,0.00020584133663318946,,,100.0,,0.11218352846508825,4.240331534643703,6.7,6.895684777211847,0.00010292066831659473,3.0876200494978415e-05,,1.0292066831659471e-06,5.24895408414633,0.3200832784646096,5.1460334158297365e-05,3.087620049497842,3.7051440593974103,1.0497908168292662,4.734350742563357,3.0876200494978416e-06,,,,,0.0010600828836609259,1.0292066831659472
uova gallina intero,9.928716904276985,12.382892057026476,78.5132382892057,5.90631364562118,0.0,,6.293279022403259,0.0,0.030549898167006106,0.0,,1.9348268839103868,0.23421588594704684,,,1.2321792260692463,2.393075356415479,1.079429735234216,0.04073319755600815,0.0,0.0,,,0.1629327902240326,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,uova,2.6578411405295315,0.37678207739307534,5.437881873727087,,0.0,0.0,0.0,,3.4114052953156824,8.859470468431772,,5.397148676171079,2.4439918533604885,8.55397148676171,8.859470468431772,7.230142566191446,,,3.5947046843177186,2.6272912423625256,,,,100.0,1.2830957230142566,,4.0733197556008145,12.4,12.627291242362526,,,3.2281059063136457,,6.914460285132383,,,4.134419551934827,5.122199592668024,1.6191446028513239,6.751527494908351,,,,0.0,,,0.0
triglia,,,76.30948366054345,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.021281529307721283,0.0,1.114746773261591,prodotti della pesca,,0.0790456802858219,,0.001114746773261591,0.0,0.0,0.0,0.22092254233729713,,6.28311817656533,,,,,6.28311817656533,,0.030402184725316115,,,,0.004256305861544257,,,60.0,,,,15.8,16.01181728866649,0.00024321747780252893,7.093843102573761e-05,,3.0402184725316113e-05,,,7.093843102573761e-05,,,,,9.120655417594835e-06,,,,,0.0024321747780252888,1.114746773261591
merendina marmellata,7.078888449888055,26.020483262447613,19.077168599561517,4.212471238989472,0.0,,4.280258132490452,,,,,,,,,,,,,,,,,,,,,,0.0,0.010652226121582573,20.336068050294003,67.39953982383155,dolci,3.060094049472812,,5.190539273789327,0.0007747073542969144,,,,0.05326113060791286,3.379660833120289,8.037588800830488,,4.599824916137929,2.0432906469581114,7.921382697685949,8.037588800830488,3.6992276167677662,,,2.111077540459092,,,,,100.0,,0.09490165090137202,7.621183597895895,5.5,5.326113060791286,,,,,5.9846143119436634,,,3.3990285169777117,3.6604922490529206,1.2492156088037745,5.616628318652629,,,,0.0,,,45.02986496850815
